title	url	path_to_file
Bulgur wheat salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/bulgur_wheat_salad_with_65322	./DATA//Bulgur wheat salad recipe - BBC Food.html
Jack Monroe's flapjacks recipe - BBC Food	https://www.bbc.co.uk/food/recipes/jack_monroes_flapjacks_02126	./DATA//Jack Monroe's flapjacks recipe - BBC Food.html
Baked Cornish cod piperade, Cornish mussels and basil mayonnaise shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/baked_cornish_cod_83094/shopping-list	./DATA//Baked Cornish cod piperade, Cornish mussels and basil mayonnaise shopping list - BBC Food.html
Easy minestrone soup recipe - BBC Food	https://www.bbc.co.uk/food/recipes/easy_minestrone_30989	./DATA//Easy minestrone soup recipe - BBC Food.html
Monkfish kebabs with chermoula  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/monkfish_kebabs_with_92655	./DATA//Monkfish kebabs with chermoula  recipe - BBC Food.html
Grilled sardines with crab mayonnaise and dukkah recipe - BBC Food	https://www.bbc.co.uk/food/recipes/grilled_sardines_with_92256	./DATA//Grilled sardines with crab mayonnaise and dukkah recipe - BBC Food.html
Jerusalem artichoke soup with white truffle oil recipe - BBC Food	https://www.bbc.co.uk/food/recipes/jerusalem_artichoke_soup_20395	./DATA//Jerusalem artichoke soup with white truffle oil recipe - BBC Food.html
Easy Spanish chicken  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/easy_spanish_chicken_09987	./DATA//Easy Spanish chicken  recipe - BBC Food.html
Lamb, pepper and pineapple kebabs with lime, chilli and coriander mayonnaise recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lambpepperandpineapp_91704	./DATA//Lamb, pepper and pineapple kebabs with lime, chilli and coriander mayonnaise recipe - BBC Food.html
Turkey, ham and stuffing pie recipe - BBC Food	https://www.bbc.co.uk/food/recipes/turkey_ham_and_stuffing_59799	./DATA//Turkey, ham and stuffing pie recipe - BBC Food.html
Aubergine satay skewers recipe - BBC Food	https://www.bbc.co.uk/food/recipes/auberginesatayskewer_92178	./DATA//Aubergine satay skewers recipe - BBC Food.html
Aubergine satay skewers shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/auberginesatayskewer_92178/shopping-list	./DATA//Aubergine satay skewers shopping list - BBC Food.html
Chicken chilli  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_con_carne_27415	./DATA//Chicken chilli  recipe - BBC Food.html
Easy lentil curry recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lentilcurry_83629	./DATA//Easy lentil curry recipe - BBC Food.html
Coconut and mango smoothie recipe - BBC Food	https://www.bbc.co.uk/food/recipes/coconutandmangosmoot_80089	./DATA//Coconut and mango smoothie recipe - BBC Food.html
Coconut and mango smoothie shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/coconutandmangosmoot_80089/shopping-list	./DATA//Coconut and mango smoothie shopping list - BBC Food.html
Courgette stalk pasta, pesto and Alpine cheese recipe - BBC Food	https://www.bbc.co.uk/food/recipes/courgette_stalk_pasta_55494	./DATA//Courgette stalk pasta, pesto and Alpine cheese recipe - BBC Food.html
Courgette stalk “pasta” with hazelnut and herb pesto and Alpine cheese shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/courgette_stalk_pasta_55494/shopping-list	./DATA//Courgette stalk “pasta” with hazelnut and herb pesto and Alpine cheese shopping list - BBC Food.html
Eastern slaw recipe - BBC Food	https://www.bbc.co.uk/food/recipes/eastern_slaw_89338	./DATA//Eastern slaw recipe - BBC Food.html
Steak with béarnaise sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/steak_with_bearnaise_90359	./DATA//Steak with béarnaise sauce recipe - BBC Food.html
Monkfish and scallop spiedini  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/monkfish_and_scallop_33554	./DATA//Monkfish and scallop spiedini  recipe - BBC Food.html
Chicken stew with cider and chorizo recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_braised_in_cider_22812	./DATA//Chicken stew with cider and chorizo recipe - BBC Food.html
Spiced cod fish cakes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spicy_cod_fishcakes_63242	./DATA//Spiced cod fish cakes recipe - BBC Food.html
Pasta with tomato and vodka sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pennealpomodoroevodk_10819	./DATA//Pasta with tomato and vodka sauce recipe - BBC Food.html
Steamed monkfish with Chinese dressing and prawn dumplings shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/steamed_monkfish_with_06066/shopping-list	./DATA//Steamed monkfish with Chinese dressing and prawn dumplings shopping list - BBC Food.html
Crispy gnocchi with Sichuan crème fraîche recipe - BBC Food	https://www.bbc.co.uk/food/recipes/crispy_gnocchi_and_23992	./DATA//Crispy gnocchi with Sichuan crème fraîche recipe - BBC Food.html
Steamed aubergine and courgette with chilli oil recipe - BBC Food	https://www.bbc.co.uk/food/recipes/steamed_aubergine_and_88558	./DATA//Steamed aubergine and courgette with chilli oil recipe - BBC Food.html
Parsnip and apple soup recipe - BBC Food	https://www.bbc.co.uk/food/recipes/creamy_parsnip_and_apple_35005	./DATA//Parsnip and apple soup recipe - BBC Food.html
Pea, mint and cheddar frittata recipe - BBC Food	https://www.bbc.co.uk/food/recipes/peamintandcheddarfri_86863	./DATA//Pea, mint and cheddar frittata recipe - BBC Food.html
Easy vegetable stir-fry recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sachas_stir-fry_17077	./DATA//Easy vegetable stir-fry recipe - BBC Food.html
Jerusalem artichokes with brown butter recipe - BBC Food	https://www.bbc.co.uk/food/recipes/roasted_jerusalem_77427	./DATA//Jerusalem artichokes with brown butter recipe - BBC Food.html
Brill fillet with clams cooked in cider recipe - BBC Food	https://www.bbc.co.uk/food/recipes/brill_fillet_with_clams_89947	./DATA//Brill fillet with clams cooked in cider recipe - BBC Food.html
Simnel cake cupcakes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/simnel_cake_cupcakes_46249	./DATA//Simnel cake cupcakes recipe - BBC Food.html
Beef fillet, kombu and shiitake mushroom broth recipe - BBC Food	https://www.bbc.co.uk/food/recipes/beef_kombu_shiitake_17160	./DATA//Beef fillet, kombu and shiitake mushroom broth recipe - BBC Food.html
Cod and parsley stuffed jacket potato recipe - BBC Food	https://www.bbc.co.uk/food/recipes/cod_and_parsley_stuffed_30774	./DATA//Cod and parsley stuffed jacket potato recipe - BBC Food.html
Sweet potato falafel with sweet potato hummus recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sweet_potato_falafel_17901	./DATA//Sweet potato falafel with sweet potato hummus recipe - BBC Food.html
Venison with mole and cheese quesadillas recipe - BBC Food	https://www.bbc.co.uk/food/recipes/venison_with_mole_and_40040	./DATA//Venison with mole and cheese quesadillas recipe - BBC Food.html
Venison with mole and cheese quesadillas shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/venison_with_mole_and_40040/shopping-list	./DATA//Venison with mole and cheese quesadillas shopping list - BBC Food.html
Easy piri-piri chicken shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/piri-piri_chicken_98511/shopping-list	./DATA//Easy piri-piri chicken shopping list - BBC Food.html
Sweet and sour chicken recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sweet_and_sour_chicken_00397	./DATA//Sweet and sour chicken recipe - BBC Food.html
Jerk beef burgers recipe - BBC Food	https://www.bbc.co.uk/food/recipes/jerk_beef_burgers_51235	./DATA//Jerk beef burgers recipe - BBC Food.html
Chicken balti recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chickenandspinachbal_86977	./DATA//Chicken balti recipe - BBC Food.html
Crisp pork belly with oyster stew, thyme and fennel recipe - BBC Food	https://www.bbc.co.uk/food/recipes/crisp_pork_belly_with_07668	./DATA//Crisp pork belly with oyster stew, thyme and fennel recipe - BBC Food.html
Tofu with steamed egg recipe - BBC Food	https://www.bbc.co.uk/food/recipes/tofu_steamed_egg_39868	./DATA//Tofu with steamed egg recipe - BBC Food.html
Healthy chilli con carne recipe - BBC Food	https://www.bbc.co.uk/food/recipes/healthy_chilli_con_carne_64911	./DATA//Healthy chilli con carne recipe - BBC Food.html
Chicken kiev recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chickenkievwithmashe_83483	./DATA//Chicken kiev recipe - BBC Food.html
Halloumi and mushroom kebabs couscous recipe - BBC Food	https://www.bbc.co.uk/food/recipes/halloumi_and_mushroom_59313	./DATA//Halloumi and mushroom kebabs couscous recipe - BBC Food.html
Blackberry and apple crumble smoothie  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/blackberry_and_apple_39192	./DATA//Blackberry and apple crumble smoothie  recipe - BBC Food.html
Spinach and mushroom gnocchi frittata recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spinach_and_mushroom_31250	./DATA//Spinach and mushroom gnocchi frittata recipe - BBC Food.html
Spinach and mushroom gnocchi frittata shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/spinach_and_mushroom_31250/shopping-list	./DATA//Spinach and mushroom gnocchi frittata shopping list - BBC Food.html
Venison with sweet and sour parsnips recipe - BBC Food	https://www.bbc.co.uk/food/recipes/roastloinofvenisonwi_93125	./DATA//Venison with sweet and sour parsnips recipe - BBC Food.html
Mary Berry's vegetable Thai curry recipe - BBC Food	https://www.bbc.co.uk/food/recipes/vegetable_thai_curry_91251	./DATA//Mary Berry's vegetable Thai curry recipe - BBC Food.html
Crab with wakame salad and wasabi mayonnaise recipe - BBC Food	https://www.bbc.co.uk/food/recipes/crab_with_wakame_salad_12481	./DATA//Crab with wakame salad and wasabi mayonnaise recipe - BBC Food.html
Crab with wakame salad and wasabi mayonnaise shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/crab_with_wakame_salad_12481/shopping-list	./DATA//Crab with wakame salad and wasabi mayonnaise shopping list - BBC Food.html
Tagliatelle with olives and pangrattato recipe - BBC Food	https://www.bbc.co.uk/food/recipes/tagliatelle_with_olives_33298	./DATA//Tagliatelle with olives and pangrattato recipe - BBC Food.html
Fabulous fish pie recipe - BBC Food	https://www.bbc.co.uk/food/recipes/fabulous_fish_pie_89662	./DATA//Fabulous fish pie recipe - BBC Food.html
Courgette, strawberry and basil cake recipe - BBC Food	https://www.bbc.co.uk/food/recipes/courgette_strawberry_and_87597	./DATA//Courgette, strawberry and basil cake recipe - BBC Food.html
Swedish Christmas Glögg recipe - BBC Food	https://www.bbc.co.uk/food/recipes/annikas_glgg_annikas_32356	./DATA//Swedish Christmas Glögg recipe - BBC Food.html
Madeleines with raspberry compôte recipe - BBC Food	https://www.bbc.co.uk/food/recipes/madeleines_with_89100	./DATA//Madeleines with raspberry compôte recipe - BBC Food.html
Spicy pork and rice  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spicy_pork_fried_rice_08070	./DATA//Spicy pork and rice  recipe - BBC Food.html
Lamb and wild mushroom pierogi with damson chilli jam recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lamb_mushroom_pierogi_69018	./DATA//Lamb and wild mushroom pierogi with damson chilli jam recipe - BBC Food.html
Vegan 'chicken' pitta recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken-style_pitta_46961	./DATA//Vegan 'chicken' pitta recipe - BBC Food.html
Slow cooker lamb and sweet potato tagine recipe - BBC Food	https://www.bbc.co.uk/food/recipes/slow-cooker_lamb_and_79282	./DATA//Slow cooker lamb and sweet potato tagine recipe - BBC Food.html
Easy beef stir-fry recipe - BBC Food	https://www.bbc.co.uk/food/recipes/easy_beef_stir-fry_84749	./DATA//Easy beef stir-fry recipe - BBC Food.html
Grilled sardines with sauce vierge, pan-fried Jersey Royals and salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/grilledsardineswiths_86471	./DATA//Grilled sardines with sauce vierge, pan-fried Jersey Royals and salad recipe - BBC Food.html
Mushroom millefeuille recipe - BBC Food	https://www.bbc.co.uk/food/recipes/mushroom_mille_feuille_39761	./DATA//Mushroom millefeuille recipe - BBC Food.html
Mushroom millefeuille shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/mushroom_mille_feuille_39761/shopping-list	./DATA//Mushroom millefeuille shopping list - BBC Food.html
Ham and eggs with grilled tomato recipe - BBC Food	https://www.bbc.co.uk/food/recipes/ham_and_eggs_with_88506	./DATA//Ham and eggs with grilled tomato recipe - BBC Food.html
Slow cooker chicken casserole with dumplings recipe - BBC Food	https://www.bbc.co.uk/food/recipes/somerset_chicken_36937	./DATA//Slow cooker chicken casserole with dumplings recipe - BBC Food.html
Slow cooker chicken casserole with dumplings shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/somerset_chicken_36937/shopping-list	./DATA//Slow cooker chicken casserole with dumplings shopping list - BBC Food.html
Easy Yorkshire parkin recipe - BBC Food	https://www.bbc.co.uk/food/recipes/yorkshireparkin_83745	./DATA//Easy Yorkshire parkin recipe - BBC Food.html
Herby pork meatballs recipe - BBC Food	https://www.bbc.co.uk/food/recipes/herby_pork_meatballs_85284	./DATA//Herby pork meatballs recipe - BBC Food.html
Tiny toad in the hole recipe - BBC Food	https://www.bbc.co.uk/food/recipes/toad_in_the_hole_84460	./DATA//Tiny toad in the hole recipe - BBC Food.html
Herby cocktail recipe - BBC Food	https://www.bbc.co.uk/food/recipes/herby_cocktail_97456	./DATA//Herby cocktail recipe - BBC Food.html
Turbot Grénobloise with sea herbs and wild garlic recipe - BBC Food	https://www.bbc.co.uk/food/recipes/turbot_grnobloise_with_00445	./DATA//Turbot Grénobloise with sea herbs and wild garlic recipe - BBC Food.html
Pork cheeks with orecchiette recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pork_cheeks_with_99679	./DATA//Pork cheeks with orecchiette recipe - BBC Food.html
Marinated lamb chops with a coriander and mint recipe - BBC Food	https://www.bbc.co.uk/food/recipes/marinated_lamb_chops_64707	./DATA//Marinated lamb chops with a coriander and mint recipe - BBC Food.html
Vegan doughnuts shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/vegan_doughnuts_30744/shopping-list	./DATA//Vegan doughnuts shopping list - BBC Food.html
Pan-fried pork medallions with leeks and flageolet beans recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pan-fried_pork_31392	./DATA//Pan-fried pork medallions with leeks and flageolet beans recipe - BBC Food.html
Traditional Yorkshire pudding recipe - BBC Food	https://www.bbc.co.uk/food/recipes/traditionalyorkshire_67345	./DATA//Traditional Yorkshire pudding recipe - BBC Food.html
Easy Christmas pudding recipe - BBC Food	https://www.bbc.co.uk/food/recipes/richchristmaspudding_8935	./DATA//Easy Christmas pudding recipe - BBC Food.html
Pork and chickpea stew  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pork_and_chickpea_stew_81433	./DATA//Pork and chickpea stew  recipe - BBC Food.html
Minced lamb stuffed tomatoes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/minced_lamb_stuffed_85216	./DATA//Minced lamb stuffed tomatoes recipe - BBC Food.html
Crusted lamb with honey and lemon-roasted parsnips recipe - BBC Food	https://www.bbc.co.uk/food/recipes/oflambwithhoneyandle_84927	./DATA//Crusted lamb with honey and lemon-roasted parsnips recipe - BBC Food.html
Baked beans with bubble and squeak hash browns recipe - BBC Food	https://www.bbc.co.uk/food/recipes/baked_beans_with_bubble_72371	./DATA//Baked beans with bubble and squeak hash browns recipe - BBC Food.html
Baked beans with bubble and squeak hash browns shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/baked_beans_with_bubble_72371/shopping-list	./DATA//Baked beans with bubble and squeak hash browns shopping list - BBC Food.html
Lamb and flageolet bean stew shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/lamb_and_flageolet_bean_62432/shopping-list	./DATA//Lamb and flageolet bean stew shopping list - BBC Food.html
Peppered venison with roasted tomatoes and red wine vinaigrette recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pepperedvenisonwithr_84746	./DATA//Peppered venison with roasted tomatoes and red wine vinaigrette recipe - BBC Food.html
Peppered venison with roasted tomatoes and red wine vinaigrette shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/pepperedvenisonwithr_84746/shopping-list	./DATA//Peppered venison with roasted tomatoes and red wine vinaigrette shopping list - BBC Food.html
Homemade burger recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spicybeefburger_71357	./DATA//Homemade burger recipe - BBC Food.html
The ultimate homemade burger shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/spicybeefburger_71357/shopping-list	./DATA//The ultimate homemade burger shopping list - BBC Food.html
No-churn cheesecake ice cream, cherries jubilee recipe - BBC Food	https://www.bbc.co.uk/food/recipes/no-churn_cheesecake_ice_81708	./DATA//No-churn cheesecake ice cream, cherries jubilee recipe - BBC Food.html
